Label,Review
0,bored flutter friend get help mission get butterfly finsh challenge sad
0,dont bother honestly
1,game always fail load  please update worst game ever
0,game sad sad sad  
1,update made everything 5x expensive cant complete challenge without spend money flutterbucks  ridiculous
0,like product even real item
1,try connect facebook get gift friend connected las time played morning connected facebook google  pls fix
1,last two day wont work
1,ive used 50 special event flower havent gotten single new butterfly
0,problem
1,flower need never show
1,needed support real bad could get hold one lost everything
1,get way end wont download
0, one problem
1,1  event flower way hard come without spending money
0,two day wait ability actually nt use  nope
1,would really love continue play lovely game wont load issue fix
1,get game mostly loaded  get  talk tucans  close  without warn
1,hasnt crashed recent update developer decision put limit pollen production sux make wonder
1,would love give game five cause fun pretty informative  ever since last update cant even open app anymore
1,downloaded galaxy s4 app launch never get past load screen
0,gon na buy mobacoins beat colotis deadline anymore
1,played wont load tablet
1,love game  fixed  wont keep logged keep start previous point
0,latest update work
0,game nt pop enough rare legendary
1,tried log use facebook log retrieve data wont let  say account another player device please create new one
1,also give flower like crazy combine get 50  flower magically stop give flower use 50  fail
1,since update progress lost issue
1,love game  week ago everything lost
1,hate crashing
1,look like fun  play since game wont load 
1,say coin never arrive
1,disappointed nt work way instruction say
0,game suck
1,horid cant login dont want anoying hate
1,sudden cant access game samsung s3
1,posted facebook page twice response even though tagged page
0,please fix problem
1,event fine one relies friend spending flutterbucks wont sign
1,edit  really love sarcastic deduction hd cost expand  went 4600 4060
1,nt work samsung glalaxy s3
1,great game new update  would nt let update play
0,ive already spent money nt want uninstall
1,lost progress
1,wont give choice update say open uninstall
1,hate deleted fb could longer access
1,flutter open past four day keep say new file download
1,please fix 72hrs go  still cant play fixed uninstall one month later network internet know work 72hrs still work go 
1,cant get account back
1,use addicted game nice erase bos account game nothing
1,lost 3 day latest flower quest
1,say cant connect fb error
1,good game breed lot butterfly  crashed lot  suddenly closed without symptom
0,seriously need yo fix shit
1,phone freeze open screen cant anything except force reboot
1,cant connect facebook  even though try hundred time
1,fix  give money back spent dumb coin barely bought  kind feed back would nice 2 please
1,game stop loading wont log facebook
1,great game got new tablet could nt log
0,idea far gotten 
1,half time actually purchase flutter buck  take money nt even credit
1,wake really early  cant get back sleep  go load game wont go past loading page
1,wish would nt paid flutterbucks would known progress lose
1,game lags everytime  reason im uninstalling butterfly
1,game say flutter stopped sorry game reload try fix problem
0,noticed one problem
1,somehow wont logged access account
1,uninstalling game  keep crash let login facebook account save progress  work fine tablet cant anything phone
0,nt believe hype player  order succeed special event  need buy flower extremely lucky
1,wont sign facebook
1,nt able play least 2 month
1,nt want sign play seemed cool game
1,nt set email nt know password go bother someone try figure
1,every time go sign say problem username correct something password
0,game suck hard
0,would recommend game
1,nt able play 2 week
1,problem tap thing wont let
1,put cap pollen production made impossible finish limited butterfly time without spend money
1,give 5 star fact lost 1215 flutterbucks span 3 day disappointing
1,update  18 flutterbucks lost
1,really like game keep let play go uninstall install lose half butterfly uninstall good set
0,start hate game
1, sorry problem wont load game 
1,say network  access facebook access mobage
1,crash every time try anything  nt save action either nothing get done
1,still play old phone know account since nt carry around anymore cant play nearly often like
0,update suck
1,since nt account  could nt play un install
1,get really irritate sometimes wont even open
1,cant connect facebook l hate
1,lost progress
0,game terrible
0,keep go back download crap yet downloads appear
1,nt able use epic legendary attraction flower apparently wasted honeydew money
1,morning tried open game ask log  usually connects google   google  nt option made start game
1,cant connect facebook   
1,still nothing keep say problem load try fix problem
1,birdwing quest  mention lose harvest honeydew  yeah frustrated  disapointed  done everything possible everyone said still msg
0,today first day play thank goodness nt far game
1, keep give error message say check internet  nothing wrong internet everything else work phone
1,wont lend sign face book google
1,longer open update lollipop htc one m8
0,downloaded played many game phone one far worst come tech issue
1,looked least 90  said month build forrest game start cant find
0,work thing  cap amount
1,crash twice hour drive crazy good way
0,scad u problem
1,take half hour download file wont download
0,update nt run smoothly
1,installed game 1st time galaxy tab 3 wont open  disappointed looked like cute relax game 8 
0,problem
1,fact wont add friend facebook fair
1,played hour  progress lost
1,past day wont open
0,bad give three star
1,nt get help earn butterfly buck  every thing expensive
0,bad tiny little bit intended space
0,wish nt want real money get far fast
1,say 403 error hv completed venus set game nt open anymore
1,lost sync google account reinstall
1,tried everything help page support page still nothing
1,done update restarted phone nt help
0,dont understand
0,really hope u guy fix update cuz u loose plenty fan  
1,cant log day
1,one day refused connect server  progress lost
0,stupid game  download  stupid game bad control
1,lost progress cant get back fast enough
1,250000 honeydew 61 flutterbucks  crap ton butterfly opened space game updated lost
1,flutter buck cost much  critical gamme
1,tried open 7 time time get water flower downloading process stop say new file found start  say server nt respond   could please fix 
1,ive played game everytime open game freeze time please fix ill b delete
1,gotten far game refuse load cant play
1,played reset update wont let anything
1,wont let sign said account already sign
1,also phone plan nt always lot data  would great could play offline
1,game always say server connected nt able play
1,lost progress hour work
0,thanks nothing
0,nothing crook
1,game crash  even open
1,dislike log fb anytime want play  connect
0,great time  trully capture essence raise butterfly caterpillar  cacoon amazing butterfly   teach people patience without realise
1,seriously purple favorite color  float around game least 30 minute straight nt gotten purple flower try purple event butterfly second butterfly event got 1 flower one event 1st started dropped ton flower 1 butterfly waste money another end disappointing mobage game especially game pull crap usually frequent flower drop
1,score 1165 almost complete majority butterfly would love original profile back venicered account name u get back would greatly appreciated never download ur game tell others well thanks
1,say butterfly ability cant figure use
0,event rare get boring wait
1,updated game load file say cant find file
1,play month updated time say cant find file
1,lost progress wont work
1,lost everything update
1,new update wont even load phone   really like game please fix   tried uninstalling reinstall still wont load uninstalling suck cuz really liked game
1,go use one find bumped replace unwanted link game never asked
0,unfortunately  pneumonia nt good homework game  learn hard way
0,buy flutter buck get flower
1,time used email create account none information saved
1, cant even login flutter
1,would love give star thing love game get overshadowed frustration feel whenever click wrong butterfly use ability use flutterbucks try save glitching lack  ok  screen
1,get sight fare wont even let sign
1,played today lost progress
1,fun game wont conect internet
1,event consume lot time
0,hate
1,never get butterfly event flower needed take forever show
1,tried logging facebook gmail  neither bring game  
1,could nt collect pollen
0,game ever crap
1,game boot cut every 5 second state locate file bug fix
0,anyone doesnt get game crazy great game
0,however  get 2 star event clearly rigid
1,event arent well planned specially buy flower event
1,game awesome whole data got erased dunno try connect game say connection connected properly asked log game started start plz help solve problem get back memory plzzzzzzzz
1,used game ipod nice game disappointing give 1 star honest choice star would give star like said great game wont load
0,huge disappointment first got game never problem  recent development last month two
1,event nice  idea good  collect gold insanely slow sell evolved butterfly progress game  cant even unlock space cant use first place
1,well game wont update  scared uninstall game start
1,wont let play without update
1,recent update game hang lot sometimes cant even open game pls fix otherwise enjoy
0,like game keep run problem
1,sure happened 1030am 1230pm today opened play game 1230 game reset begin
1,went reinstall say 100  wont download phone
1,live game problem open lot made start nt let log sometimes
0,worst update ever
1,also never able finish special set
1,2  butterfly fly around way much  naturally  butterfly almost always sit  constantly fly around
0,game need serious work
1,give 5 star fully load play foe quite sudden cant load file  
1,cant play try say cant open file let try nothing happens really wanted play
1,play game month cant open
1,due previous issue  completely missed valentine event
1,ten year old daughter love game isnt allowed facebook page
0,im actually sickened totally useless
1,uninstalled reinstalled connection problem
1,taken 2 hour log 5 min play crashed cant log back
1,missed day 1 event due problem logged dumped 5 min
1,got far game wont load
0,however  get 2 star event clearly rigid
1,wont let add friend
1,stuff freeze     wont load come far
1,keep freeze right file 17 44 say file found try 5 star except fun good way pass time
1,wont even load keep say sorry problem loading
1,love game seriously take get flutter buck last two survey nt get nt like u open new area price go crazy high like new game nt understand like 10000 50000 200000 wen even done clear leaf u wait long grow back wtf
1,find morning game wont open
1,installed keep sayin cant connect fb say file cant found upset loved game fb hopin get seein butterfly fan
1,love game yesterday cant log
1,cant connect facebook mobage login
1,uninstall  game reset twice progress lost
0,ugh beyond disappointed cute game  loved playing
1,love game cant play moment
1,hard finish specialty set  current brahmanmormon  3 time today got 3  10  flower nt help
1,event go give flower like supposed sell flower premium price
0,love game greed
1,say nt internet connection
1,say nt internet connection
0,much time wasted wait thing enough reward
1,game would nt load followed instruction mobage restart still unable enter game uninstall reinstall lost whole game nt far play 14 day 1780 still cant enter game
1,use fun nt let login facebook anymore
1,flutter loading say  unable log facebook
0,com problem solved yet
0,nice learn butterfly reason give three star cause bore expensive expand wait long harvest nice game im always look forward see new butterfly hate hard get flutter buck
1,since latest update nt able load game asus tablet miss latest event cuz love game sort please
1,didnt finally progress lost progress
1,changed facebook password cant seem start game matter try
1,unistalled game simply emailed mobage problem received email change password
0,nt get back tell friend play uninstall game uninstalling
1,say file cant found would nt load game  exactly sure file look first place
1,lost hundred dollars cant get back
1,recent update suddenly wont load
1,got problem wont connect facebook
0,damn
1,game pretty lately wont let play
1,lost progress
1,try get game install phone  go 100  wont complete try
0,game fun suck try  collect  certain necessary attract flower
1,keep freeze really slow glitchy every time im middle game freeze crash exit game go home page automatically even game 5 minute start crap game waste time uninstalled untill crap fixed
1,today maxed 2 colotis butterfly  nt even flower blue one maxed
1,really like game however  every time get flutterpedia fact wont give credit flutterbucks sup post receive
1,wont let anything update wont let update
1,update lost progress
0,shame cute game
1,wont connect wifi internet run
1,spent good money game  really enjoy  wont let play
1,wont let log keep say file could found
0,uninstalling problem nt fixed
0,fume spent  30 last month
0,nt play game much stopped recommend friend  shame colourful easy game play learn something game
0,waste time playing
0,please fix problem
1,would stop freezing  crashing uninstalled  reinstalled ta find tha progress  purchase made completely wiped
1,cant even rebuild well  since account still linked
1,constantly crash loses connection cause reinstall app
1,point nt get credit
0,facebook game lame
1,nt like much login something nt even know 3 star
0,spent hour play thankfully nt spend real money
1,since new update  game doesnt load anymore
1, last day nt able get reply server  lose stuff
1,cant close flutter game
0,good game
1,give one star anyone tell sign every name try told right name use loaded game nt know wont sign
1,game great past day get connection error issue connection galaxy tab go lose event rate higher get back
0,nt normally happen game  even graphically intensive one
1,thanks new update installed yesterday app wont even open
1,ridiculous uninstalling reinstall load file youre unlucky say load file xx continually fails fix support tell uninstall try 90  time right event play store isnt work atm redownload miss hoursdays get new butterfly
0,fun waste time
1,also restarted phone checked wifi n even texted ppl see phone nothing
0,one worst game ever
1,keep tell server respond
1,installed game wont work
1,angry upset spent around 9 month raise collect butterfly lot event butterfly lost
1,cant get back account
1,form offline option could still check butterfly nt require data wifi
1,like third time reinstall game reset cant open
1,sure happened 6 month enjoy  game seemed crashed data gone
0,level butterfly get flutterbucks
1,game say use google  account already used
0,look like miss ra
1,sudden app wont open
1,long time played 1 day  game could connect account  even google facebook
1,issue  log take try connect  never connects facebook  wont add either facebook google plus friend
1,still cant get old game
1,game wont work correctly
0,cant believe n tried support say n nothing
1,would also prefer allowed purchase game currency directly  instead random chin exchanged game currency  onetoone 
1,cant play game fix please
0,pain worth
1,cant play much order play open 6 wont open
0,please fix problem
1,lost butterfly valentine day event along rare one
0,mission bird like riddle  crazy
1,love game  great little something wait  lately cant get load
1,ever since update app wont load
1,get price reasonable level nt give player goal completed spend unreasonable amount money
1,keep say maintenance mode wont let play
0,kinda make upset
1,u guy reply anything look like start cause never asked log nt remember log
1,refuse login w facebook   keep try wont increase rating unless actually play game without constant crash
1,current game lost
0,absolutely nothing
1,make account cant restore lost progress
1,wont load  give need reloaderror msg reload
1,continually frustrated fact app cant seem stay open device try
1,recieve message say cant connect mobage yet frog game connects perfectly fine
1,please fix continue play come far game want lose everything worked hard
1,randomly shut  seems happen bigger butterfly certain number sanctuary  sell butterfly get completely evolved cant continue collect
0,bad people dont spend real money game miss get limited edition butterfly
1,free player  wont get everything need complete limited time set
0,almost flower edition
1,worse   speaks directly quality game  lost three butterfly egg  earned 2050  flower  game crash  even restart phone
1,play game eternity level butterfly without spend real money
1,event bf needed fb sell bf amazon angel accidently sold know cant get back
1,nt friend play cant add friend
0,great time finally bought bee nt received flutter buck new butterfly fact
1,really love game cant play
1,butterfly nt produce honeydew time either
0,cut time
1,keep tell check internet connection wont load
1,played bit  left  came back would nt load  asks sign
1,uninstalling flutter loved game last updated started beginning allow log facebook account progress lost made start beginning game fun game worth work put loose
0,im mad say least
1,tell connection problem try back 30 sec
0,5 star till problem fixed
1,total scam  downloaded five game earn mobage coin  never got redeemed
1,wont let connect google plus get game back
1,every day wont let game say unable log mobage
0,nice u finally answer issue cant find answer fix
1,month month play collect butterfly wont work
0,went play started time spent play nothing
1,keep try say file cant found
1,cant get friend whenever try make account log fb wont progress lost event set collected made uninstall redo start would love get amigo set cant
1,unfortunately able link game facebook never able get gift friend
0,sure sap branch even
1,fun still cant play use wifi
1,cant even start game
1,got halfway easter event  halfway done specie 8th day wont let cant find file
1,made account able restore game accidently lost
1,48 still issue seems like worked ok day back crash alot wont load half time really sux cause love game general plz plz get issue fix
0,fuck  dena
1,always  network problem
1,left sad set two three day try save worked progress lost
1,go play game wont download way  say file miss
1,would rated full five two day ago game refused load  keep say file found  even uninstall reinstall
0,always something wrong every version app
1,started play game  cant seem get load
1,godamn game wont load got today waited age download try open nt load
1,would give 5 star nt crash wait fix thing change rating
0,love game  definitely free play
0,waste cash
1,would nice program would load without crash every time
0,give new review 5 problem fixed
1,cant log cant access game
0,dont know happened
1,hop within update would fixed  still cant play
1,like game  since updated lost progress
0,nt spend dime busy life  worked game relax
0,luckily nt far game
1,lost 40 butterfly progress hotfix issued enjoyed played gone
0,first time
1,wiped progress reopen without facebook  nt facebook never played
1,meantioned new feature  extremely deceptive
1,like everyone else lost everything done
1,wont let play game
0,please fix cant keep spending money
1,1  never gotten amigo  flower since beginning started playing  2 year ago
1,tried open app message appears say miss file
1,play forever today started say reply server
1,loved game samsung galaxy 3 7 inch decided get samsung galaxy 3 10 inch downloaded game poof doesnt load
1,wont let fee anything else
1,keep say file could found
1,cant able always load content
0,notification
0,let complete stranger page  sorry
1,lost progress  cant even finish event
1,game great recently tried load game keep get message say something like  could find file please try  frustrating
0,casual  non violent game waste away idle time money
1,ok new issue said got three flutterbucks one leaf bug two petal nt credit
1,restarted phone nt even load  even tried sign beginning would least two time play
1,fix friend problem please give 5 star
1,waited five minute nt even half loaded
1,ever since update wont load new file
1,loged facebook account  process reset  cant connect facebook account
1,stuff disappeared start impressed 5 star till happened
0,used love app work
1,open area go much price  cant get flutter buck soon enough  thing expensive
1,new update caused lose butterfly
1,im miss 80 buck flutterbucks havent spent go
1,im afraid uninstallingreinstallingloved played fb  lovin
1,way recover nt download
1,even get option error report
1,however  suck battery life mobile device probably wifi play
0,nt extra would paradise
0,problem everyone else
1,ok cant catch wisp
1,changed lost progress get  changed password mobage nt help
1,cant find friend facebook friend selection know game keep get butterfly would give star would fix friend issue reoccurring butterfly issue thanks
1, currently  idea fun game  sorry  problem game  flutter restart  error message  continually loop back loading screen
0,expect technical support company
1,lost everything
0,care long term customer
0,really worth money
1,cant log great application rate 1 point cant really enjoy game wait update
0,nt make fun game
1,kept say already account  nt
1,cant buy flutterbucks  half time logged reason keep get butterfly like glitch
0,bueno
1,forced update  lost data start
1,everytime start load  get halfway stop say file cant found
1,except generally prior start event lose gameplay week month
1,nt able sign since new type came guess another missedunfinished event
1,lost progress 
0,sad happen spent lot time play really love play game
1,wont load since new update  love game
1,yet another event hard earned money lost theives
1,problem find unwanted app link screen used apps
1,last day keeps trouble server
0,make sad always favorite game
1,surprise  cant log anymore give 5 star log back
1,uninstalling sadly maintained game
1,colected many butterfly one day erased im even gon na bother try suck
1,excited play  wont load cant even get past  watering  screen
1,made mobage account play game nt want log  keep say incorrect password username   please fix
0,nt like game load
0,fixed  company owes  2
1,love load nt load lately fix thing n ill give 5
1,enjoy game without problem yesterday changed facebook password wont log
1,nt want start anymore sooooo frustrating
1,still cant get app
1,love game wont let sign account made start
1,today update app wont load
1,game wont connect facebook
1,cant login wont connect facebook   anyone problem 
0,want get ahead game  nt bother
1,love game nt open
1,enjoyed play game wont start
1,could nt get back old profile reset password happened started
0,turn  spend money  otherwise give butterfly
0,kid nt like  3  would deleted already
1, another update wont work
0,yes      thousand mobacoins access game
1,ut nt amount time lost disrupted gameplay caused update would give five star
1,lot specie somehow lost everything  wow
0,yet chance log matter many time change
1,uninstalled  lose current game  reinstalled hope would fix missinglost file issue butit neither today update decided permanently delete flutter phone
1,uninstall app make error cant login google plus account installed
1,try start game say please check network connection fine also work  please try fix
1,upgrade amd wont open
0,also much wait everything ready
1,play every day cheap come give u flower special event  play time never get enough flower finish
0,edit  seriously  month absolutely fix
0,plus  nt see anyway current special set completed without pay real  
1,open game keep start freshman try log google  account say already connected flutter account
1,guy tell signed though email google nt option
1,never even got play kept sayin sorry problem  suggest guy nt get app regret waste time never get time back
1,like towards end u stop give limited edition flower get one nt need
1,edit  1  kept get wrong flower could nt perfect last butterfly brahman set time
1,game nt work
1,seirously try tell internet connection
0,hate
1,reply server  
1,got game loved 12 hour wont load kinda pissed hole thing
0,nothing change
1,get network error update cant play game
1,file nt found 
1,really loved game wont connect three week
1,designed manner accidentally spend  flutterbucks  want need
1,wont let continue previous game  keep start beginning
0,pissed  glad nt pay money crap
1,love game yesterday cant log
1,downloaded say internet connection cant find file want play game u please fix ima give u 2 star
1,since last update wont able load galaxy s3
1,updated reseted whole thing  sorry restart game
0,start point
1,progress lost
1,cant access game anymore           
1,say findload 2 file
1,love game many update nt middle event
1,wont let continue game
1,want play game wont login million thing
1,installed app could never get past login thing
1,tried send change password link email  never get email apparently sent
0,actually idea app
1,ever sinse new update lost everything rare epic butterfly frog everything uninstalled
1,stop updating u cant run smoothly
1,loved game know wont load spent money downloaded update still wont load happy love game plz sort worth 5
1,cant use blood red ability
1,lost many special butterfly
1,game wont open without tell mobage facebook could nt connect
1,great game nt give enough attract flower make possible perfect butterfly also fact cant obtain amigo butterfly unless friend also game installed pathetic  able add others game app instead google facebook
1,would great time killer nt crash darn time
1,used play time lost data
1,got game closing let
1,file lost fluttering leaf
1,disappointed money invested flutterbucks lost 
1,wont load file begin open say file cant found
1,seriously would love game nt crash constantly
1,absolutely love game  incredibly difficult find friend play  also fed able complete special set unless buy attraction flower please sort
1,updated morning  nt able play since
1,keep try download file said error try gone hour still cant get work
1,cant seem complete mission
0,crappy app
1,paid money yet dont plan issue lost data past experience
1,made u dont need internet connection
1,new thing install flutter reload
1,account connected google play store nothing else everything
0,order number purchase history play store account
1,really like game always crash get petal lose flutter buck
1,calm problem drop connection server wont shut force close
1,wont connect facebook show friend play game
0,enjoy  obvious fundamental mechanic developer attitude really messed  rest assured  20 spent last  plus leave negative feedback app store cant delete ythey nt want hear
0,everything else like hate problem
1,say connected another account cant access  
1,butterfly cant get nt want restart
1,cant get new butterfly
0,retrieve previous game  uninstall flutter already
0,event flower last 2 day 
1,nt load open app
1,say file found
0,accidentally wasted flutter buck wrong butterfly selected
1,fun game  cute animation one problem wont load  tried uninstalling app still wont work  fix would rate 5 star
1,another thing never get frog treat game become hard play
1,sometimes game slows much cant play  flower seem appear disappear randomly annoying event flower get converted end event miss specie
1,really enjoy game suck cant take cared butterfly unless wifi connection use little amount data would nice able take car without need bed online
1,become really frustrated find people play flutter g cant add friend say install app already
0,start hate game
1,ok wish could give flower friend collection instead buy friend flower nt mind buy flower sometimes lot would like give away
1,spent 5 day wait get butterfly back game restarted beginning  finally got back spent 2 hour play another problem came
1,tried wireless tried 4g  nothing work
1,however play much supposed real life  plus system failure completely reset game  decided uninstall
1,hour still connection server  everything else work
1,literally commented lost progress 10 minute ago updated supposedly internet connection cant play
1,cant afford buy flutterbucks get flower
1,20 flutter buck one alot nt registered
0,make sell egg bunch time nt waisted
1,unavailable currently use flower   cant use 100  epic flower  nt able collect flower cant use  kinda gay
1,amazing game wont work
1,wont give credit missionsacheivemenrs competed
1,wish didnt internet play
1,locked  wont open retrieve file first 11 day
1,download app  disappointed could continue program
1,friend facebook game nt appear game  disconnected facebook game connected meant could see game receive friend receive gift turn mean impossible complete
0,nt like price go leafs evey time clear one
0,happy player
1,keep crash  since last update event  wont even load friend disappeared despite still friend facebook
1,unable maintain connection server lose hard earned flutterbucks  ability  flower gift crash
1,little girl cry game wont work
1,bunch goal cant complete without ig friend
0,ok start  im lose major amount
1,glitch include game update  connect fb account friend also play game
1,lost everything
1,help  would love give 5 star crash
1,time complete something butterfly book wont give butterfly credit
1,okay  really necessary game take much space  really
1,freak hate cant play game take almost half giga byte omfg look amazing anger  cant play
1,u sign facebook  nt account think deb lea right
1,miss butterfly
1,followed instruction online  nt able retrieve
1,wont able log 2 day
0,could get  sorry folk  nt
1,new update  cant access flutter store anymore
1,enjoyed game upon wake try load app  say error wont load screen go black
1,update lost progress
0,suck
1,already reinstalled progress lost
1,never heard anything contacted game wont load lost progress
0,uninstalled waste space try fight load
0,able get day
1,lost everything
1,played game 2yrs  crash freeze progress lost
1,cant get butterfly anymore  wont let hatch egg anymore
1,cant even get game start
1,cant even access game
1,get stuck loading say  sorry  reply server  every time try open app
1, hey cant play without internet
1,cant get game
1,cant connect server even wifi
1,game worked perfectly wont open  stay load screen
1,right game week wont even go past loading screen
1,month play sudden today wont load  tried everything
1,wont load lost progress
0,dena corp gave bad impresion download game
1,frozen wont work
1,need another bug fix play 3 week kept lose signal time time want play wont even load change rating 5 get fixed
1,get really annoy cant even log game
1,two day wont load
0,guy screwed pulled plug game whats game lame filled flaw dont fall one
0,never recommend game
1,initial download would open lay stay game
0,got response
0,lot 
1,never end sign problem
1,cant play game see 5 star game
0,boring
0,able buy flutterbucks real money mobacoin
1,update app wont load
1,nt able access flutter ever since changed facebook password
1,since week ago cant access game
1,say error network tablet fully connected
0,stupid game stupid developer
1,lost everything  wont let log use fb google
1,wont load  love game n broke
1,everytime try start new game load fee file say sorry file nt download load  let try
1,would think game many microtransactions would fix system  bother people keep playing  right  many event upgrade really feel wish start  however  service expected splash definitely uninstalling well
1,thing nt enjoy like fact game upgraded deleted butterfly space flower
1,uninstalling reinstalling still say file miss load
1,also allow event butterfly still cant log
1,opened app today lost butterfly everything else
1,lost everything try start new game
0,shame
0,tried help issue still nothing
0,give money back fix problem
1,followed online instruction still cant log google
0,would nt let play took ally stuff put back beginning
1,love game  gladly spend money currency  crashed current event heard nothing back help request
1,go unhappy get response miss event  especially since bought mobacoin specifically event three day crashed
0,still get back game
0,happy complete set fix give new rating
1,nt want keep logging
1,help wont load get talk toucan shuts
1,play game month free want never get ahead
1,nt play game unless okay come money  try play free  wont get far
0,complained bug month  avail
0,use
1,awesome game cant even open anymore without crash every time
1,game wont even open keep say new file download click check mark keep thing
1,lost progress
1,keep say file found try
1,daughter loved game  totally crashed lost progress
1,network connection error n know connection
0,everything done game nothing
1,rarely able even enter rainforest reloads constantly progress made lost
1,cant complete special set
0,nt need another game hooked facebook
1,started say reply server
1,wont get past  fine tuning  stage start
1,however  interminable load time frequent crash  recommend
1,used work smoothly  juno set update  crash open cant play anymore
0,nt waste time game
1,found bug crash system
1,3 star high price game great cant get far everything expensive
0,say need connected mobage know bullshit nothing game
1,could nt even hatch first butterfly
1,game crash  freeze samsung note 3 occasionally got frequent  wont even let
1,realy enjoy game hate fact every time exit go another app come back  freeze wont unfreeze
1,game worked fine latest update wont even load
0,stuck middle fun make permanent move soon
0,educational  would perfect could fix  say given point sorry  never came either  know ive checked
1,deal personal issue flower frog treat find ridiculous special event struggle find enough flower even breed butterfly first place
1,nt work load file 1 2 otherwise good game
1,put lot time game  really wont access
1,problem load  shut unexpectedly  lose data
1,cant get wisp take forever get 3 wisp anything nt get app
1,installed game tried several time open nothing
1,would like play wont let download file keep try got rid try gone
1,get game keep say server wont log
0,tbh ga  e cool lame wait wait load game suck
0,sorry  
0,nt clear 1 spot 5 time
0,im delete start hopefully fix ill find another one
1,game even wont load
1,sure whay happened wont open game  upset
0,thank
0,get game willing love hate
1,instal update still cant log
1,update caused lose progress
1,wish everything nt cost much flutterbucks
1,keep crash whilst play  lag badly  awful try catch petal  dandelion  even speedy butterfly 
0,pretty graphic nt like game
1,cant get game lost game sign say already signed gve
0,decent flower  nothing without pay
1,today logged whole world gone gone wont start sad disappointed work gone
1,look like delete game deleted reinstalled every time try play say network error go load cant find file really upset got pretty far game
1,eventually managed start begin try connect facebook say account already exists wont let onto old account annoy
1,really like game  anyways tell server error  wont connect account
0,get pop say flutter respond
0,internet  plzz
1,even updated hope game would stop automatically closing  nt work
0,stop spit event event without give u ability fully collect butterfly without spending monwy unless patience
1,restart entire account tablet broke
1,love game nt give flutter buck earn annoy
1,nt always give flutter buck
0,time uninstall since fix
1,really like game freeze much wont let get sometimes
1,since update  lost data  include thing spent money
0,dont
1,good game hate nt let connect facebook google say already connected    
1,wish  fact crash get game really suck
1,annoy interruption advert every turn though great
0,way anyone get whole set way
0,middle try complete set dont want billion non event flower  flower collection
1,wont open say file download
0,like game alot  bad
1,really loved game  nt able open since updated  updated  told file could nt found  multiple time
1,miss one day venus event due able load app
1,started new game immediately went option screen log google account  resulted corrupt game thus lose progress
0,80  time  wisp mother let capture wisp nt need
1,went purchase mobage coin paid never received anything tried 4 day contact get help response
1,bull shit game never opened note 3 useless plz dont download
1,devs fix error wont able login fb
1,halloween wisp mother back butterfly miss book forest
0,problem report flutter team take ridiculously unreasonable amount time get back get back
1,loved game got fairly far updated wont let back sanctuary make start
0,seriously loved game played everyday
1,much progress lost hate
1,new update  still bought mobacoins wont access
1,try play day say cant find file one      samsung galaxy 5  disappointed really wanted see new butterfly keep get common rose 8 10
1,worked day wont load keep tell connect network everything
1,enjoyed game play almost month could nt log
0,shame   cute game
0,every section go  price  every time level single section  large playing screen stupid
1,game lot fun  hard actually play wont load week time
1,stopped work fixed bug  start new  nothing saved
1,really upset lost progress
1,everytime open app game always crash  ive try open app 20 min problem still occurs  please fix  butterfly need harvested
1,upgrade game yesterday  today wont open
0,download creator
1,make game people play without logging
1,excited play wont finish download file 25  26  27
1,daughter loved game started progress could nt even open app play
1,keep want sign account thought already  let save progress anymore
1,update wont load
1,nt want play progress lost
0,lie cheat steal go mobage
0,sad way treat people  
0,enjoy work producer fix game many complain wrong time u part way
1,first crash attached facebook game installed got message could connect friend account already linked another account
1,game nt start say load sorry internet connection  although strong wifi connection 
1,always say internet access even though use good connection
1,uninstalled reinstalled still cant get
0,really like game right
1,tried rebooting reinstalling  still wont load
1,would give 5 star since update say problem internet connect mobage
1,  sad lost butterfly fix
1,go miss halloween event  
1,arent addiotional file download  tried many time 31th file message keep show  sorry
0,would rate higher nt problem
1,wont load update  website wont load play store give error
1,like game reason keep tell file found cant play high level several butterfly second time happened
1,would like play lose progress
0,would give 5 star close
0,pity game complete waste time
1,mission flower lost flutterbucks money wasted limited edition butterfly set forced left incomplete
1,tried open game say network open
0,sort boring
1,hate game take like 1 minute load
1,since last update game wont load galaxy tab 4
0,love app starting pain anything
0,game icon bore
1,every time event happens  game go screwy collect need finish event
1,uninstall try reinstall sure lost everything support could nt help could nt get game find username
1,nt able use app two day
1,lost butterfly
1,kid update alert file found log really  
1,ive reinstalled thinking wont work
1,love game keep crash  wont even open anymore
1,nt able connect mobage week  frustrating since love play game much
0,never beginning
0,disappointed everytime looked friend said one played husband problem
1,happy new update wont allow game load much like play
1,developer work whatever issue cause app crash get stuck loading loop nt waste time downloading installing
1,keep die though wont load uninstall reinstall game
1,totally upset lost beautiful butterfly
0,one thing nt like price clear new space increase way fast  becomes pain
1,wont internet connection
0,useless
1,say file found
0,id give 4 look like il remove reload funny
1,uninstalled reinstalled twice didnt work
1,tried third time log fb nt work either
1,also wont even start without data internet connection  internet limited beware
1,wont even turn every time tried said flutter work plz fix
1,every single update game nt open
1,load past file 21 34
1,wont let access thru facebook wont save progress throughout game
1,hate crash every time open
1,2 month later still cant load game
1,reason wont let log play
0,guess go extension set guy screwed
1,point game cant play
0,boring
1,nt able play 3 day
1,since new update wont able get flutter moto x ipad
1,keep load half way load say connection lost timed
0,recommend fix applied
1,uninstalled  reinstalled  cleared data  still broke hell
1,wont let log mobage account game open
1,update cant play
